Year,Month No,Month,BU,Doctor Name,Target Revenue,Target No. cases,Total Revenue,Credit Revenue,Cash Revenue,Total Leakage Revenue Losses,Doctor PMS %,No. Cases,No. Services,Charge per case,No. Booking,No. Planned booking Slots,No. follow-up visits,Service Leakage %,Cross Referral %,Patient Retention %,Patient Acquisition %,Actual COE Compliance %,Digital Actual CR%,Digital Target CR%,No. Missed Opportunity,No. Cancelled Clinics,Total Losses Revenue_Cancellation_Modification,No-Show %
2023,12,2023-12-01,SMH,Khaled,169127.87,131,136027.98,62046.12,73981.86,5037.83,0.5961,95,193,1431.87,122,156,20,0.037,0.0554,0.5637,0.4363,0.778,0.2831,0.2441,23,3,19504.75,0.1423
2023,12,2023-12-01,SMH,Mohamed,140392.29,107,93134.26,51395.39,41738.87,2701.83,0.5871,71,154,1311.75,94,126,28,0.029,0.216,0.5848,0.4152,0.8327,0.1905,0.1894,14,0,5785.66,0.1645
2023,12,2023-12-01,SMH,Mahmoud,176803.45,142,154394.6,54387.43,100007.16,11726.09,0.7016,117,149,1319.61,142,160,31,0.0759,0.2213,0.6016,0.3984,0.7631,0.1859,0.2256,6,0,789.89,0.1199
2023,12,2023-12-01,SMH,Maged,170956.99,132,114250.96,72838.91,41412.05,2961.21,0.8286,110,192,1038.65,138,164,32,0.0259,0.1507,0.4497,0.5503,0.6982,0.2596,0.2742,12,2,17511.48,0.11
2023,12,2023-12-01,SMH,Amany,102640.14,84,73795.92,31617.17,42178.75,3708.44,0.7425,72,160,1024.94,89,108,25,0.0503,0.2542,0.6116,0.3884,0.5843,0.1736,0.1676,9,5,38755.4,0.073
2023,12,2023-12-01,SMH,Alaa,140839.13,106,103309.1,60273.26,43035.84,3202.46,0.7075,91,113,1135.26,110,131,16,0.031,0.0435,0.7154,0.2846,0.7104,0.201,0.1701,6,6,48241.26,0.1077
2023,12,2023-12-01,SMH,Ola,129206.56,104,84885.2,37676.96,47208.24,4178.93,0.5672,67,109,1266.94,80,117,13,0.0492,0.1176,0.4254,0.5746,0.6966,0.1369,0.1619,13,5,43198.17,0.1166
2023,12,2023-12-01,HJH,Ahmed,289110.28,171,159620.22,51580.23,108039.98,14170.75,0.5831,103,233,1549.71,136,198,24,0.0888,0.0627,0.5368,0.4632,0.6844,0.2591,0.2222,39,1,19861.39,0.1651
2023,12,2023-12-01,HJH,Omar,273571.39,165,188386.29,86080.82,102305.47,6328.66,0.6839,116,192,1624.02,151,200,48,0.0336,0.0958,0.6419,0.3581,0.8253,0.2266,0.2094,30,4,17771.26,0.1607
2023,12,2023-12-01,HJH,Youssef,287180.56,171,216974.27,98210.19,118764.08,8959.99,0.6157,118,145,1838.77,144,192,39,0.0413,0.2225,0.6075,0.3925,0.8681,0.232,0.2637,12,6,47389.1,0.0697
2023,12,2023-12-01,HJH,Aly,205028.15,128,159388.4,65757.96,93630.44,6492.04,0.694,95,145,1677.77,122,151,17,0.0407,0.2488,0.4452,0.5548,0.452,0.2128,0.2615,10,0,3828.49,0.1679
2023,12,2023-12-01,HJH,Khaled,223369.74,142,197337.05,112319.27,85017.78,7464.91,0.7651,116,188,1701.18,131,178,38,0.0378,0.1052,0.7013,0.2987,0.3924,0.2933,0.3156,15,3,21982.61,0.0602
2023,12,2023-12-01,HJH,Mohamed,312853.0,182,213023.56,78428.05,134595.51,13338.4,0.6849,145,175,1469.13,181,210,51,0.0626,0.1018,0.5869,0.4131,0.5904,0.225,0.22,8,1,8707.92,0.1565
2023,12,2023-12-01,HJH,Mahmoud,255368.53,152,147005.76,75381.52,71624.24,6721.54,0.5862,99,169,1484.91,125,184,41,0.0457,0.0571,0.7386,0.2614,0.876,0.2104,0.1799,19,6,36217.13,0.162
2023,12,2023-12-01,HJH,Maged,315584.16,188,245861.46,106999.13,138862.33,8454.74,0.6438,146,315,1683.98,180,212,54,0.0344,0.1914,0.6635,0.3365,0.7197,0.2284,0.2633,15,5,20997.62,0.1162
2023,12,2023-12-01,HJH,Amany,291376.84,177,232435.54,80754.77,151680.77,20240.41,0.7606,141,320,1648.48,195,215,31,0.0871,0.1415,0.7187,0.2813,0.484,0.247,0.2084,11,3,23972.54,0.1594
2023,12,2023-12-01,HJH,Alaa,277443.28,165,238202.36,127759.92,110442.43,21295.61,0.7668,137,285,1738.7,185,208,34,0.0894,0.2769,0.7139,0.2861,0.3508,0.182,0.1712,11,5,25626.52,0.1446
2023,12,2023-12-01,HJH,Ola,199588.28,128,155892.71,78146.2,77746.51,3073.98,0.5693,84,120,1855.87,112,146,30,0.0197,0.1022,0.7448,0.2552,0.5667,0.2684,0.2603,23,1,7421.32,0.1415
2024,1,2024-01-01,ASH,Ahmed,206592.06,121,162515.57,100228.71,62286.86,2531.69,0.7707,96,178,1692.87,114,154,40,0.0156,0.0632,0.608,0.392,0.3538,0.3063,0.2565,25,3,23964.96,0.0945
2024,1,2024-01-01,ASH,Omar,222950.39,133,130941.18,69503.64,61437.54,12180.73,0.74,94,152,1392.99,122,161,35,0.093,0.0407,0.7334,0.2666,0.563,0.3425,0.2937,10,0,2165.49,0.1386
2024,1,2024-01-01,ASH,Youssef,280730.3,182,278049.56,133485.58,144563.98,18364.02,0.8894,152,327,1829.27,182,212,39,0.066,0.1921,0.7344,0.2656,0.8639,0.293,0.2777,11,3,20241.16,0.0823
2024,1,2024-01-01,ASH,Aly,165908.31,102,131262.85,55020.8,76242.04,8344.89,0.7686,78,144,1682.86,98,129,30,0.0636,0.2503,0.7026,0.2974,0.7298,0.1608,0.1651,9,6,44705.09,0.1721
2024,1,2024-01-01,ASH,Khaled,308738.78,183,163085.64,94615.52,68470.11,3613.09,0.5966,117,248,1393.89,151,211,41,0.0222,0.0785,0.7544,0.2456,0.8284,0.24,0.2826,22,3,34059.98,0.108
2024,1,2024-01-01,ASH,Mohamed,360931.25,211,238841.26,86522.54,152318.72,15059.98,0.6552,140,183,1706.01,168,237,37,0.0631,0.2122,0.685,0.315,0.5523,0.2635,0.2627,46,6,35869.29,0.1195
2024,1,2024-01-01,ASH,Mahmoud,275027.91,159,210852.39,128975.23,81877.16,19256.2,0.7382,121,303,1742.58,136,194,21,0.0913,0.0549,0.6128,0.3872,0.799,0.2831,0.3168,25,5,47823.41,0.0616
2024,1,2024-01-01,ASH,Maged,296904.02,172,204069.1,122900.36,81168.74,11221.07,0.7202,132,256,1545.98,159,193,42,0.055,0.075,0.6595,0.3405,0.7747,0.2778,0.2725,13,5,23529.68,0.0789
2024,1,2024-01-01,ASH,Amany,308782.01,196,265464.12,167399.51,98064.61,19204.02,0.7432,140,223,1896.17,183,224,56,0.0723,0.094,0.6849,0.3151,0.8393,0.3227,0.2842,25,2,30027.26,0.132
2024,1,2024-01-01,ASH,Alaa,177410.86,107,179790.07,71907.81,107882.25,6767.87,0.8794,94,201,1912.66,119,130,21,0.0376,0.2455,0.5618,0.4382,0.4194,0.2835,0.2804,7,6,53618.74,0.1212
2024,1,2024-01-01,ASH,Ola,298154.97,175,168577.99,97440.6,71137.39,2651.83,0.7321,127,202,1327.39,145,202,40,0.0157,0.2028,0.7759,0.2241,0.4282,0.294,0.3121,38,0,17302.3,0.0679
2024,1,2024-01-01,SMH,Ahmed,162436.11,123,140313.73,84324.68,55989.04,3438.28,0.8331,111,184,1264.09,129,143,28,0.0245,0.1831,0.4821,0.5179,0.745,0.3398,0.2841,8,0,3170.55,0.0653
2024,1,2024-01-01,SMH,Omar,203259.6,141,108237.36,65994.81,42242.56,3571.27,0.6898,100,119,1082.37,127,165,41,0.033,0.1551,0.6697,0.3303,0.4001,0.2352,0.2549,28,5,33694.16,0.1322
2024,1,2024-01-01,SMH,Youssef,136796.84,96,89839.13,37620.6,52218.53,6978.52,0.7184,72,139,1247.77,88,117,14,0.0777,0.2409,0.614,0.386,0.784,0.2878,0.2643,10,5,43278.94,0.1428
2024,1,2024-01-01,SMH,Aly,188627.33,146,128710.06,59235.36,69474.7,4574.46,0.8627,124,201,1037.98,144,171,24,0.0355,0.0699,0.5275,0.4725,0.8621,0.223,0.1875,15,1,9677.21,0.0507
2024,1,2024-01-01,SMH,Khaled,249259.21,171,187996.11,102783.32,85212.79,11936.58,0.8079,145,199,1296.52,173,193,50,0.0635,0.199,0.4361,0.5639,0.3695,0.2074,0.1827,7,1,7669.38,0.0881
2024,1,2024-01-01,SMH,Mohamed,182118.33,134,112994.83,49217.87,63776.97,10234.99,0.7209,97,190,1164.9,125,168,39,0.0906,0.0744,0.4934,0.5066,0.6837,0.2102,0.2031,24,5,31793.0,0.1448
2024,1,2024-01-01,SMH,Mahmoud,220605.59,171,163052.94,104590.27,58462.67,4071.38,0.6402,129,334,1263.98,165,201,40,0.025,0.0558,0.6505,0.3495,0.5423,0.1863,0.2134,24,1,7507.78,0.1046
2024,1,2024-01-01,SMH,Maged,147442.43,108,121788.36,66842.16,54946.2,6980.52,0.7887,85,121,1432.8,94,123,32,0.0573,0.1724,0.6387,0.3613,0.8252,0.2203,0.1873,12,2,20001.19,0.0637
2024,1,2024-01-01,SMH,Amany,225644.41,173,151321.46,97884.68,53436.78,3799.6,0.738,139,258,1088.64,166,206,49,0.0251,0.0527,0.6812,0.3188,0.8665,0.2355,0.2732,22,5,32132.63,0.1273
2024,1,2024-01-01,SMH,Alaa,155795.98,117,141507.54,50821.31,90686.23,11834.8,0.8294,91,162,1555.03,116,134,25,0.0836,0.1151,0.4525,0.5475,0.3921,0.3253,0.2768,5,0,1222.09,0.1153
2024,1,2024-01-01,SMH,Ola,187713.1,134,198366.34,120007.4,78358.94,13715.43,0.9155,128,274,1549.74,139,160,26,0.0691,0.0433,0.4885,0.5115,0.7906,0.1517,0.1612,10,2,12506.85,0.0514
2024,1,2024-01-01,HJH,Ahmed,349679.74,207,340012.62,135316.71,204695.91,15084.35,0.7019,170,241,2000.07,197,234,45,0.0444,0.0522,0.5984,0.4016,0.4404,0.2843,0.3152,21,6,48077.25,0.0555
2024,1,2024-01-01,HJH,Omar,225891.16,121,140526.51,73088.53,67437.98,12890.61,0.6229,79,93,1778.82,101,136,31,0.0917,0.2645,0.7413,0.2587,0.7996,0.1273,0.1692,16,2,11917.1,0.1128
2024,1,2024-01-01,HJH,Youssef,313650.08,187,184179.36,88456.72,95722.64,9944.39,0.6166,134,251,1374.47,170,235,45,0.054,0.0943,0.5623,0.4377,0.5086,0.1901,0.2285,42,0,14847.35,0.0961
2024,1,2024-01-01,HJH,Aly,253611.75,153,219062.96,128043.76,91019.2,10200.38,0.7419,112,189,1955.92,137,191,44,0.0466,0.0785,0.4916,0.5084,0.604,0.2317,0.2664,24,4,35280.69,0.096
2024,1,2024-01-01,HJH,Khaled,241048.95,144,215478.64,80112.64,135366.0,5091.84,0.6191,108,204,1995.17,132,175,23,0.0236,0.16,0.6963,0.3037,0.4753,0.2427,0.2685,31,5,25728.0,0.1494
2024,1,2024-01-01,HJH,Mohamed,316619.97,171,199427.92,113210.44,86217.49,18854.03,0.6102,118,164,1690.07,156,197,44,0.0945,0.0876,0.6743,0.3257,0.7793,0.2657,0.2722,13,6,43578.13,0.1489
2024,1,2024-01-01,HJH,Mahmoud,298111.13,161,160454.96,103360.55,57094.41,7289.18,0.6713,113,164,1419.96,142,201,39,0.0454,0.2752,0.4998,0.5002,0.5758,0.16,0.1698,16,0,3538.53,0.1022
2024,1,2024-01-01,HJH,Maged,238425.51,139,166644.52,72000.07,94644.45,6234.63,0.8933,127,182,1312.16,144,170,35,0.0374,0.1005,0.5969,0.4031,0.5272,0.1869,0.1778,15,6,51951.73,0.0821
2024,1,2024-01-01,HJH,Amany,352085.81,211,255947.09,143058.43,112888.66,6017.12,0.8019,172,350,1488.06,217,249,55,0.0235,0.0498,0.7686,0.2314,0.8185,0.2433,0.2908,15,0,5079.72,0.1466
2024,1,2024-01-01,HJH,Alaa,246929.54,136,148249.7,90108.46,58141.24,12797.94,0.778,104,201,1425.48,124,165,39,0.0863,0.1745,0.545,0.455,0.544,0.2094,0.2608,19,3,24647.86,0.1116
2024,1,2024-01-01,HJH,Ola,294701.43,157,218232.59,73017.36,145215.23,6593.96,0.9398,143,365,1526.1,173,200,42,0.0302,0.1678,0.6049,0.3951,0.3897,0.2252,0.23,14,3,18591.95,0.0717
2024,2,2024-02-01,ASH,Ahmed,244871.45,144,177646.07,85408.22,92237.85,6343.17,0.6872,95,113,1869.96,117,172,23,0.0357,0.1044,0.4629,0.5371,0.4687,0.2163,0.2454,31,2,25924.45,0.1243
2024,2,2024-02-01,ASH,Omar,168800.67,104,108073.16,57855.62,50217.54,2340.83,0.849,88,170,1228.1,101,122,27,0.0217,0.2133,0.567,0.433,0.6741,0.1644,0.2119,13,6,33289.9,0.0824
2024,2,2024-02-01,ASH,Youssef,221785.79,130,158923.68,62366.52,96557.16,7240.32,0.6854,90,231,1765.82,119,165,34,0.0456,0.1922,0.6183,0.3817,0.7829,0.1701,0.1953,24,6,56386.1,0.1763
2024,2,2024-02-01,ASH,Aly,256294.91,148,135659.03,80052.47,55606.56,4084.53,0.6722,105,258,1291.99,136,185,37,0.0301,0.1954,0.4276,0.5724,0.4363,0.1748,0.1884,27,0,6806.75,0.1444
2024,2,2024-02-01,ASH,Khaled,303877.6,187,243961.48,93525.66,150435.82,4063.73,0.7803,141,271,1730.22,197,220,51,0.0167,0.1947,0.4357,0.5643,0.4816,0.1412,0.1734,12,0,1713.69,0.1762
2024,2,2024-02-01,ASH,Mohamed,244438.12,142,138969.0,55491.48,83477.52,5501.89,0.6984,105,136,1323.51,130,161,25,0.0396,0.1704,0.5163,0.4837,0.6381,0.1258,0.1634,16,0,6476.76,0.1564
2024,2,2024-02-01,ASH,Mahmoud,269112.49,159,144227.26,80095.27,64131.98,10087.44,0.62,98,169,1471.71,121,179,38,0.0699,0.158,0.7767,0.2233,0.469,0.2745,0.313,16,2,14292.6,0.0792
2024,2,2024-02-01,ASH,Maged,172253.04,102,144513.96,61532.17,82981.79,5654.12,0.8908,88,170,1642.2,115,129,23,0.0391,0.0649,0.7498,0.2502,0.7007,0.3448,0.3093,8,0,4107.65,0.1286
2024,2,2024-02-01,ASH,Amany,213072.55,136,193882.55,63556.26,130326.29,9538.29,0.8086,109,197,1778.74,134,155,23,0.0492,0.1175,0.4659,0.5341,0.7568,0.2104,0.2164,10,3,23714.33,0.0691
2024,2,2024-02-01,ASH,Alaa,192942.78,112,139840.73,66264.32,73576.4,6400.54,0.7716,89,157,1571.24,116,133,25,0.0458,0.1787,0.6697,0.3303,0.7466,0.2332,0.2725,4,6,17119.36,0.135
2024,2,2024-02-01,ASH,Ola,182529.78,116,197331.22,74931.9,122399.32,16430.78,0.9987,108,257,1827.14,128,143,43,0.0833,0.0982,0.718,0.282,0.3796,0.2153,0.182,9,3,26201.38,0.0577
2024,2,2024-02-01,SMH,Ahmed,193325.29,144,168970.15,61292.67,107677.48,3602.35,0.6592,113,145,1495.31,141,184,35,0.0213,0.2353,0.4739,0.5261,0.4467,0.3031,0.279,25,2,21396.05,0.1412
2024,2,2024-02-01,SMH,Omar,177801.09,130,150515.37,96239.63,54275.74,2388.59,0.7893,99,138,1520.36,130,150,33,0.0159,0.2502,0.6195,0.3805,0.7896,0.2996,0.3071,12,3,28461.83,0.1404
2024,2,2024-02-01,SMH,Youssef,136958.19,97,95913.85,55415.27,40498.58,5730.23,0.7497,70,103,1370.2,98,122,26,0.0597,0.1524,0.5327,0.4673,0.6902,0.241,0.2924,15,5,29429.31,0.1771
2024,2,2024-02-01,SMH,Aly,132940.93,96,83583.38,39391.39,44191.99,6312.36,0.6659,71,86,1177.23,85,122,22,0.0755,0.1932,0.4317,0.5683,0.4927,0.3176,0.3163,19,6,35948.04,0.1284
2024,2,2024-02-01,SMH,Khaled,173213.33,123,135557.24,79394.3,56162.94,12594.36,0.8886,109,172,1243.64,128,142,22,0.0929,0.1377,0.6869,0.3131,0.4035,0.2364,0.2892,7,3,19539.16,0.0511
2024,2,2024-02-01,SMH,Mohamed,165085.02,116,88727.37,36636.18,52091.19,5974.69,0.7298,83,202,1069.0,98,132,18,0.0673,0.2713,0.6059,0.3941,0.7362,0.3088,0.2642,14,6,22489.23,0.0697
2024,2,2024-02-01,SMH,Mahmoud,248898.72,193,212872.0,123697.62,89174.38,5788.44,0.8762,172,392,1237.63,200,227,51,0.0272,0.2331,0.4713,0.5287,0.8113,0.2936,0.2475,17,0,4266.81,0.106
2024,2,2024-02-01,SMH,Maged,141558.65,107,98134.34,57984.5,40149.85,5187.47,0.7623,92,156,1066.68,111,123,35,0.0529,0.1961,0.4706,0.5294,0.4157,0.1927,0.251,8,3,17586.59,0.071
2024,2,2024-02-01,SMH,Amany,226381.46,171,153704.45,65304.98,88399.47,13071.47,0.7291,125,316,1229.64,145,204,41,0.085,0.1945,0.6868,0.3132,0.4798,0.2196,0.2914,39,2,21104.27,0.0977
2024,2,2024-02-01,SMH,Alaa,124401.62,96,79604.76,37685.83,41918.93,2342.12,0.55,62,103,1283.95,80,110,25,0.0294,0.1353,0.5759,0.4241,0.5628,0.154,0.1703,16,1,11349.77,0.1636
2024,2,2024-02-01,SMH,Ola,179969.44,127,108096.01,49993.52,58102.49,2161.06,0.7706,95,131,1137.85,112,142,35,0.02,0.2749,0.4968,0.5032,0.4621,0.1786,0.1637,13,2,14781.15,0.1209
2024,2,2024-02-01,HJH,Ahmed,252026.84,149,183325.16,106208.59,77116.58,3538.06,0.7983,113,205,1622.35,125,168,31,0.0193,0.2712,0.5269,0.4731,0.4553,0.3004,0.3107,22,6,30836.03,0.0606
2024,2,2024-02-01,HJH,Omar,269431.93,151,258480.67,151075.54,107405.13,6867.67,0.8612,131,258,1973.13,157,175,49,0.0266,0.2162,0.7171,0.2829,0.7386,0.1872,0.1623,12,3,26974.37,0.1241
2024,2,2024-02-01,HJH,Youssef,375273.78,200,271819.52,165405.8,106413.72,6196.31,0.6182,141,256,1927.8,186,240,58,0.0228,0.1408,0.6166,0.3834,0.438,0.1998,0.2204,39,5,37553.64,0.1177
2024,2,2024-02-01,HJH,Aly,273923.95,157,179265.39,78134.46,101130.93,7740.12,0.5999,98,236,1829.24,129,189,29,0.0432,0.2236,0.4608,0.5392,0.4432,0.1896,0.2285,32,4,30520.39,0.1666
2024,2,2024-02-01,HJH,Khaled,455791.63,248,371318.79,136344.88,234973.91,8653.57,0.7417,186,383,1996.34,233,276,60,0.0233,0.1387,0.5987,0.4013,0.7484,0.2451,0.3084,20,4,41344.84,0.1069
2024,2,2024-02-01,HJH,Mohamed,346814.95,189,256797.14,86365.5,170431.64,13383.18,0.7376,132,177,1945.43,168,230,44,0.0521,0.2283,0.5625,0.4375,0.848,0.279,0.2852,23,5,34805.66,0.151
2024,2,2024-02-01,HJH,Mahmoud,380614.99,215,251594.32,97903.31,153691.0,18693.37,0.7934,189,231,1331.19,206,245,41,0.0743,0.1773,0.5748,0.4252,0.6445,0.2287,0.2226,17,0,5341.19,0.0505
2024,2,2024-02-01,HJH,Maged,216019.13,119,176377.14,105423.02,70954.13,4428.2,0.815,114,199,1547.17,134,148,36,0.0251,0.1341,0.6944,0.3056,0.8358,0.2415,0.294,5,0,1532.5,0.1008
2024,2,2024-02-01,HJH,Amany,347805.55,191,371730.05,171482.06,200247.99,34821.12,0.9437,183,357,2031.31,211,245,67,0.0937,0.0848,0.6549,0.3451,0.4675,0.2155,0.191,20,6,57356.47,0.0699
2024,2,2024-02-01,HJH,Alaa,321024.13,172,250979.76,91334.07,159645.69,6228.0,0.6128,123,149,2040.49,150,217,29,0.0248,0.0834,0.4479,0.5521,0.7977,0.2582,0.306,20,6,19931.81,0.0608
2024,2,2024-02-01,HJH,Ola,300391.45,182,244017.43,93502.31,150515.12,7148.29,0.6539,123,199,1983.88,159,228,40,0.0293,0.0475,0.7713,0.2287,0.8767,0.2437,0.2374,36,1,16512.57,0.1394
2024,3,2024-03-01,ASH,Ahmed,211412.95,133,131926.75,48012.3,83914.45,5435.8,0.6529,99,188,1332.59,122,168,35,0.0412,0.2656,0.5163,0.4837,0.6052,0.2834,0.3125,24,2,20616.13,0.0538
2024,3,2024-03-01,ASH,Omar,232847.88,143,189003.78,67509.52,121494.26,11659.99,0.7912,111,158,1702.74,141,176,28,0.0617,0.2306,0.7634,0.2366,0.6086,0.2834,0.3013,21,6,31330.23,0.102
2024,3,2024-03-01,ASH,Youssef,239890.01,145,144964.91,86226.26,58738.65,8980.51,0.7047,114,236,1271.62,145,186,43,0.0619,0.1948,0.7675,0.2325,0.5367,0.1369,0.1648,16,6,25225.99,0.1237
2024,3,2024-03-01,ASH,Aly,213757.25,130,165034.6,106678.81,58355.8,12974.88,0.924,114,154,1447.67,133,159,35,0.0786,0.1325,0.6366,0.3634,0.6294,0.1544,0.1765,14,6,50567.44,0.0984
2024,3,2024-03-01,ASH,Khaled,381897.14,217,209992.8,80868.37,129124.43,10226.44,0.6048,154,251,1363.59,202,259,34,0.0487,0.1184,0.5578,0.4422,0.6555,0.2138,0.2056,38,0,8123.71,0.1483
2024,3,2024-03-01,ASH,Mohamed,308676.35,189,148607.9,73551.28,75056.62,5807.58,0.573,120,199,1238.4,148,215,31,0.0391,0.0591,0.6989,0.3011,0.6117,0.1481,0.1675,49,3,44749.48,0.1194
2024,3,2024-03-01,ASH,Mahmoud,280504.65,162,205033.65,123884.95,81148.7,14955.21,0.6184,114,170,1798.54,159,181,22,0.0729,0.2138,0.7124,0.2876,0.7826,0.1851,0.246,13,0,6825.74,0.1719
2024,3,2024-03-01,ASH,Maged,207713.27,119,136684.51,71724.7,64959.81,8430.19,0.5508,77,166,1775.12,95,138,19,0.0617,0.0755,0.6303,0.3697,0.8006,0.3144,0.3033,25,4,34191.82,0.0896
2024,3,2024-03-01,ASH,Amany,330385.58,204,210381.05,83553.54,126827.51,17218.29,0.7055,163,304,1290.68,188,236,54,0.0818,0.2454,0.6702,0.3298,0.3898,0.2022,0.2391,28,3,28185.71,0.0865
2024,3,2024-03-01,ASH,Alaa,193903.31,115,116968.17,39576.67,77391.51,9687.84,0.5969,81,154,1444.05,102,134,17,0.0828,0.26,0.5588,0.4412,0.5898,0.2181,0.2593,14,0,2513.61,0.1558
2024,3,2024-03-01,ASH,Ola,220200.7,134,154857.51,95025.88,59831.64,5627.6,0.8382,119,218,1301.32,156,172,36,0.0363,0.1245,0.4626,0.5374,0.6417,0.1832,0.2167,7,3,18264.05,0.125
2024,3,2024-03-01,SMH,Ahmed,177718.27,134,123932.55,72808.1,51124.45,7881.6,0.7838,110,274,1126.66,129,168,22,0.0636,0.052,0.5096,0.4904,0.4089,0.2057,0.1784,20,1,5345.34,0.0564
2024,3,2024-03-01,SMH,Omar,154382.85,113,102737.66,38840.73,63896.94,2946.76,0.6953,90,156,1141.53,116,131,29,0.0287,0.2094,0.5237,0.4763,0.3516,0.2197,0.1896,8,5,25389.19,0.1409
2024,3,2024-03-01,SMH,Youssef,167891.25,124,99554.86,33097.99,66456.87,1659.2,0.6752,78,128,1276.34,104,145,30,0.0167,0.081,0.6937,0.3063,0.3552,0.2084,0.2163,10,6,26050.94,0.1386
2024,3,2024-03-01,SMH,Aly,121164.94,91,82244.01,49480.27,32763.74,6077.41,0.7625,74,142,1111.41,94,116,26,0.0739,0.2776,0.5126,0.4874,0.6078,0.165,0.2183,9,5,25545.24,0.1788
2024,3,2024-03-01,SMH,Khaled,260327.94,179,221123.83,90591.97,130531.86,18464.11,0.8696,157,210,1408.43,203,230,33,0.0835,0.1595,0.508,0.492,0.7427,0.2879,0.3157,16,1,12585.56,0.1673
2024,3,2024-03-01,SMH,Mohamed,162891.43,123,133658.43,44609.7,89048.73,9265.91,0.8971,105,257,1272.94,134,147,28,0.0693,0.1402,0.7778,0.2222,0.5139,0.1639,0.1666,5,4,15072.92,0.164
2024,3,2024-03-01,SMH,Mahmoud,245028.58,188,203016.11,86033.39,116982.72,18745.23,0.815,156,398,1301.39,206,226,52,0.0923,0.1129,0.5238,0.4762,0.7739,0.1249,0.1625,7,4,15139.3,0.153
2024,3,2024-03-01,SMH,Maged,132737.38,95,75403.97,41963.99,33439.97,5769.22,0.5615,62,95,1216.19,84,108,12,0.0765,0.105,0.7785,0.2215,0.4543,0.1994,0.2536,8,3,27124.0,0.1358
2024,3,2024-03-01,SMH,Amany,235766.09,171,177115.13,97472.22,79642.92,12276.53,0.8034,152,200,1165.23,174,210,48,0.0693,0.204,0.4918,0.5082,0.4219,0.2202,0.2487,10,4,36488.12,0.1049
2024,3,2024-03-01,SMH,Alaa,157455.48,112,93885.02,51319.81,42565.21,4926.18,0.6153,74,101,1268.72,97,126,20,0.0525,0.1385,0.43,0.57,0.6462,0.2942,0.3132,18,4,40255.36,0.1639
2024,3,2024-03-01,SMH,Ola,205110.06,152,149134.92,59764.24,89370.68,2308.05,0.8538,126,249,1183.61,147,184,49,0.0155,0.1505,0.4396,0.5604,0.379,0.3052,0.2928,15,0,4130.85,0.0665
2024,3,2024-03-01,HJH,Ahmed,380144.39,226,355044.5,224566.83,130477.68,26356.35,0.8018,191,408,1858.87,214,282,44,0.0742,0.2022,0.7268,0.2732,0.5095,0.2507,0.2097,17,3,23901.93,0.0579
2024,3,2024-03-01,HJH,Omar,215570.94,123,105331.4,51998.43,53332.98,2048.93,0.55,72,94,1462.94,95,140,19,0.0195,0.2758,0.7153,0.2847,0.7961,0.2771,0.2475,26,6,44976.33,0.1285
2024,3,2024-03-01,HJH,Youssef,246431.38,140,175452.32,71102.16,104350.15,6702.79,0.8658,122,257,1438.13,138,166,50,0.0382,0.1583,0.6604,0.3396,0.5573,0.2168,0.2716,12,3,13090.48,0.074
2024,3,2024-03-01,HJH,Aly,230847.99,124,215026.67,95781.64,119245.02,19787.55,0.8277,109,228,1972.72,129,159,38,0.092,0.1065,0.7734,0.2266,0.5396,0.2899,0.2969,12,5,34737.31,0.0514
2024,3,2024-03-01,HJH,Khaled,294254.41,161,261418.94,102055.35,159363.59,10256.61,0.8136,142,235,1840.98,166,199,56,0.0392,0.1948,0.5555,0.4445,0.6,0.2679,0.2654,23,6,47048.29,0.0957
2024,3,2024-03-01,HJH,Mohamed,426455.04,253,259297.83,164699.08,94598.75,5892.09,0.55,161,331,1610.55,217,287,65,0.0227,0.1543,0.6936,0.3064,0.8701,0.3124,0.2894,25,1,14629.59,0.1742
2024,3,2024-03-01,HJH,Mahmoud,373724.01,208,356538.62,179800.86,176737.76,6188.35,0.7945,191,235,1866.69,228,253,39,0.0174,0.1479,0.468,0.532,0.6878,0.2087,0.249,12,5,24806.76,0.0581
2024,3,2024-03-01,HJH,Maged,205336.68,124,136959.53,45642.49,91317.03,3594.5,0.6823,103,134,1329.7,123,157,37,0.0262,0.1764,0.7312,0.2688,0.5306,0.3179,0.2692,20,4,31005.08,0.1187
2024,3,2024-03-01,HJH,Amany,364461.93,203,330356.13,127343.49,203012.65,28053.23,0.8106,170,417,1943.27,214,244,35,0.0849,0.1641,0.4563,0.5437,0.6143,0.1671,0.1682,7,6,56159.62,0.1151
2024,3,2024-03-01,HJH,Alaa,238952.56,135,170791.87,80893.89,89897.98,10913.56,0.7476,112,157,1524.93,129,167,36,0.0639,0.171,0.7411,0.2589,0.6589,0.3698,0.3099,21,0,4817.54,0.0965
2024,3,2024-03-01,HJH,Ola,281011.5,169,219348.89,87756.28,131592.61,11951.09,0.8589,141,329,1555.67,170,191,44,0.0545,0.1864,0.7206,0.2794,0.778,0.1684,0.2153,9,5,33828.81,0.0577
2024,4,2024-04-01,ASH,Ahmed,322807.52,196,260768.43,150116.34,110652.09,20215.64,0.8875,166,220,1570.89,189,239,38,0.0775,0.2635,0.4295,0.5705,0.7644,0.1959,0.1914,21,5,44042.68,0.0668
